LABEL,CODE,DESC
inputevents_cv_43903,43903,"Vanco Enema"
inputevents_cv_43904,43904,"D51/4NS+100MeqNaHCO3"
inputevents_cv_43909,43909,"H20 BOlus"
inputevents_cv_43910,43910,"Thoracentisis"
inputevents_cv_43921,43921,"readycat"
inputevents_cv_43924,43924,"Vancomycin enema"
outputevents_43925,43925,"Paracentesis site."
outputevents_43927,43927,"Pleural Fluid"
inputevents_cv_43929,43929,"Floor Intake"
inputevents_cv_43930,43930,"na phosphate in ns"
outputevents_43931,43931,"Floor urine out"
outputevents_43932,43932,"MUCOUS FISTULA(LOWER"
outputevents_43933,43933,"pleural"
inputevents_cv_43936,43936,"FREE WATER BOLUSES"
inputevents_cv_43939,43939,"NS 500+40K"
inputevents_cv_43940,43940,"VICU INTAKE"
outputevents_43941,43941,"dialysis/intake"
inputevents_cv_43942,43942,"CHEMOTHERAPY"
outputevents_43943,43943,"VICU OUTPUT"
inputevents_cv_43950,43950,"40 KCL/500 NS"
inputevents_cv_43951,43951,"NA POSPHATE"
inputevents_cv_43952,43952,"OR Cyroprecipatate"
inputevents_cv_43957,43957,"15 m sodium phos   e"
outputevents_43960,43960,"BM 26 with neocate"
inputevents_cv_43962,43962,"Neocate 26"
outputevents_43965,43965,"REPOGAL OUTPUT"
outputevents_43966,43966,"real urine output"
inputevents_cv_43969,43969,"kvo line"
outputevents_43970,43970,"VOMITUS"
inputevents_cv_43971,43971,"parencentis."
inputevents_cv_43972,43972,"k phos 15 mmol"
inputevents_cv_43973,43973,"Nipple Type"
inputevents_cv_43974,43974,"Nipple type"
inputevents_cv_43975,43975,"FREE H20 BOLUSES"
inputevents_cv_43977,43977,"bag from incision"
inputevents_cv_43979,43979,"na+ phosphate"
inputevents_cv_43982,43982,"Cladribine"
inputevents_cv_43983,43983,"Pericardial flush:NS"
outputevents_43984,43984,"Chest tube irrigate"
inputevents_cv_43986,43986,"iv bolus"
outputevents_43988,43988,"Drain Out #4 Jejunostomy Tube"
inputevents_cv_43990,43990,"SOD PHOSPHATE"
inputevents_cv_43993,43993,"15 MM NA PHOSPHATE"
inputevents_cv_43994,43994,"3/4 IMPACT/FIBER"
inputevents_cv_43997,43997,"D 10W bolus"
inputevents_cv_43998,43998,"anigo intake"
inputevents_cv_44000,44000,"floor in"
inputevents_cv_44001,44001,"Go-Lytely"
outputevents_44003,44003,"floor out"
outputevents_44004,44004,"JP DRAIN"
inputevents_cv_44008,44008,"PROTONIX"
inputevents_cv_44010,44010,"Promote w/ fiber 3/4"
outputevents_44015,44015,"Neuro Angio Outake"
inputevents_cv_44016,44016,"THOROCENTISIS"
inputevents_cv_44020,44020,"baricat ct contrast"
inputevents_cv_44021,44021,"OR Ascites"
inputevents_cv_44023,44023,"READICAT"
outputevents_44026,44026,"PEG GRAVITY DRAIN"
outputevents_44030,44030,"ED OUTPUT"
inputevents_cv_44031,44031,"Plasma-lyte"
inputevents_cv_44033,44033,"adjustment"
inputevents_cv_44037,44037,"Dialysate Instilled"
inputevents_cv_44038,44038,"d5w&25meqk+acetate"
inputevents_cv_44041,44041,"D5W 50 meq Ca Acetat"
inputevents_cv_44042,44042,"40k/500ns"
inputevents_cv_44043,44043,"Angio in"
inputevents_cv_44045,44045,"3/4st promote wfiber"
inputevents_cv_44047,44047,"40 KCL/500CC"
inputevents_cv_44049,44049,"angio cryst"
inputevents_cv_44050,44050,"2/3 str impact/fiber"
inputevents_cv_44053,44053,"normal saline bolus"
outputevents_44055,44055,"PD OUT"
inputevents_cv_44056,44056,"Peritoneal Fluid"
inputevents_cv_44061,44061,"3/4 IMPACT W/ FIBER"
outputevents_44063,44063,"Drain Out #4 Davol"
inputevents_cv_44064,44064,"plasma phoresis"
outputevents_44066,44066,"jp left breast"
outputevents_44074,44074,"pertoneal tap"
inputevents_cv_44077,44077,"Floor ouput"
outputevents_44080,44080,"EW Urine"
outputevents_44083,44083,"Biliary tube flush"
inputevents_cv_44088,44088,"Magnesium"
inputevents_cv_44091,44091,"1/2na acetate1/2hep"
inputevents_cv_44092,44092,"1/2na acetate 1/2hep"
inputevents_cv_44096,44096,"solumedrol 10575/500"
inputevents_cv_44098,44098,"BILE REFEED"
inputevents_cv_44100,44100,"D5W with 3amps NaHC3"
inputevents_cv_44101,44101,"30 mmol na phos"
outputevents_44103,44103,"ER urine out"
inputevents_cv_44106,44106,"Imp/fiberHALF"
inputevents_cv_44107,44107,"Acetylcysteine"
inputevents_cv_44109,44109,"500NS/KPHOS30mm"
inputevents_cv_44110,44110,"RL BOLUS"
inputevents_cv_44112,44112,"CBP FLUID"
inputevents_cv_44115,44115,"K+ Phosphate"
inputevents_cv_44116,44116,"Methylpred"
inputevents_cv_44118,44118,"LUMBAR"
inputevents_cv_44122,44122,"PD catheter"
inputevents_cv_44123,44123,"st cath"
inputevents_cv_44125,44125,"Protonix Drip"
inputevents_cv_44126,44126,"fl bolus"
inputevents_cv_44127,44127,"ur.cc/kg/day"
inputevents_cv_44128,44128,"NS with Folic Acid"
inputevents_cv_44129,44129,"ANTITHYMO-GLOBULIN"
inputevents_cv_44130,44130,"malinkot flush"
inputevents_cv_44131,44131,"CT site"
outputevents_44132,44132,"Procedure urine out"
outputevents_44133,44133,"mucous fistula"
outputevents_44134,44134,"Chole tube"
outputevents_44136,44136,"L. Pleural Tap"
inputevents_cv_44139,44139,"ep intake"
outputevents_44140,44140,"Thoracentesis tap"
inputevents_cv_44141,44141,"ogt"
outputevents_44142,44142,"vac out"
inputevents_cv_44144,44144,"NIPPLE"
inputevents_cv_44145,44145,"paracenitis"
inputevents_cv_44150,44150,"vag bld"
outputevents_44154,44154,"BM24NEOSURE"
inputevents_cv_44155,44155,"Amino Acid 4.25%D5%"
inputevents_cv_44156,44156,"oxytocin 10 units/LR"
outputevents_44157,44157,"OR EMESIS"
inputevents_cv_44160,44160,"BOLUS"
inputevents_cv_44162,44162,"KPO4"
inputevents_cv_44163,44163,"enema"
inputevents_cv_44164,44164,"OR INTAKE"
inputevents_cv_44165,44165,"APROTININ ML"
inputevents_cv_44166,44166,"BICARBONATE-HCO3"
inputevents_cv_44167,44167,"foley flush"
inputevents_cv_44168,44168,"cath lab our"
inputevents_cv_44169,44169,"Blood from oral sx"
outputevents_44170,44170,"PERITONEAL TAP"
inputevents_cv_44172,44172,"FFP GTT"
outputevents_44174,44174,"t tube"
inputevents_cv_44184,44184,"LR Bolus"
outputevents_44187,44187,"Blood emesis"
inputevents_cv_44188,44188,"rep.+dialysate"
outputevents_44199,44199,"HEMODIALYSIS O/P"
inputevents_cv_44200,44200,"FLUID BOLUS"
inputevents_cv_44202,44202,"Impact w/fiber 2/3"
inputevents_cv_44204,44204,"Foley Catheter"
inputevents_cv_44207,44207,"D51/4 w/40meq Kcl"
outputevents_44208,44208,"r pleural tap"
inputevents_cv_44212,44212,"Ascites"
inputevents_cv_44217,44217,"vac"
inputevents_cv_44219,44219,"diaphoresis"
inputevents_cv_44220,44220,"Calcium Gluc 40gm"
inputevents_cv_44223,44223,"Octreotide"
inputevents_cv_44224,44224,"PEROTONEAL FLUID"
inputevents_cv_44236,44236,"E.R. FFP"
outputevents_44237,44237,"E.R. urine out"
inputevents_cv_44240,44240,"kayexelate enema"
outputevents_44241,44241,"D5W VIA J-TUBE"
inputevents_cv_44244,44244,"LACTULOSE ENEMA"
inputevents_cv_44246,44246,"KPO4 30 MM"
outputevents_44259,44259,"Paracentesis output"
outputevents_44261,44261,"Floor output"
inputevents_cv_44263,44263,"fluid bolus ns"
inputevents_cv_44265,44265,"Enema"
outputevents_44266,44266,"Stool out"
inputevents_cv_44270,44270,"HD removal"
inputevents_cv_44276,44276,"ER IV fluid"
inputevents_cv_44277,44277,"water flush"
inputevents_cv_44287,44287,"OR Cryo"
inputevents_cv_44289,44289,"pigtail flush"
outputevents_44291,44291,"FISTULA"
inputevents_cv_44292,44292,"BICARB 150 MEQ"
inputevents_cv_44294,44294,"ice chips"
outputevents_44295,44295,"HD REMOVED"
inputevents_cv_44297,44297,"ON FLOOR"
inputevents_cv_44302,44302,"Neosure 20 NG"
inputevents_cv_44303,44303,"Sim 28"
outputevents_44304,44304,"Gtube flush"
inputevents_cv_44305,44305,"BAROCAT"
inputevents_cv_44306,44306,"methadone"
inputevents_cv_44310,44310,"f10 in"
inputevents_cv_44311,44311,"Pigtail flush"
inputevents_cv_44312,44312,"1/2 NaAc (UA)"
outputevents_44313,44313,"f10 urine"
inputevents_cv_44318,44318,"Impact/fiber/Pepto"
inputevents_cv_44319,44319,"thoracensesis"
inputevents_cv_46056,46056,"PN D9.5 w/ heparin"
inputevents_cv_46057,46057,"PE30\,NG"
inputevents_cv_46061,46061,"D5 0.45N/S+NAHCO3"
inputevents_cv_46063,46063,"PE32\, BENE PO"
inputevents_cv_46064,46064,"pe32 + beneprotein"
inputevents_cv_46065,46065,"MUCOMYST"
inputevents_cv_46066,46066,"PE26cals/oz"
inputevents_cv_46067,46067,"N/S +KCL 40MEQ"
inputevents_cv_46068,46068,"N/S+KPO4 15MMOL"
inputevents_cv_46069,46069,"PE 32cals"
outputevents_46070,46070,"ascites fluid draind"
outputevents_46071,46071,"ostomy"
outputevents_46072,46072,"VAC output"
inputevents_cv_45052,45052,"E20"
outputevents_45055,45055,"BM22 NG"
inputevents_cv_45057,45057,"DSG site"
inputevents_cv_45058,45058,"Hernia"
outputevents_45071,45071,"r arm serous drain"
inputevents_cv_45073,45073,"IV fluid bolus"
inputevents_cv_45074,45074,"pedialyte GT"
outputevents_45076,45076,"ABD FISTULA"
inputevents_cv_45079,45079,"500 cc ns bolus"
inputevents_cv_45080,45080,"epidural gtt"
outputevents_45081,45081,"Enfamil 24 G-tube"
outputevents_45082,45082,"vag drng"
outputevents_45083,45083,"tubefeed residual"
outputevents_45085,45085,"PEG Tube"
inputevents_cv_45090,45090,"CRYST FROM FLOOR"
inputevents_cv_45091,45091,"BRBPR in EW"
inputevents_cv_45092,45092,"PAD UNDER PACKING"
inputevents_cv_45094,45094,"IV CONTRAST"
inputevents_cv_45096,45096,"Vecuronium drip"
inputevents_cv_45097,45097,"HD  liters taken off"
inputevents_cv_44711,44711,"potassium"
inputevents_cv_44712,44712,"OSH input"
inputevents_cv_44713,44713,"free water q6hrs"
outputevents_44714,44714,"OSH output"
outputevents_44715,44715,"right arm pouch"
outputevents_44719,44719,"cerebral drain right"
outputevents_44720,44720,"Drain Out #6 T Tube"
inputevents_cv_44722,44722,"EW crystalloids"
inputevents_cv_44723,44723,"PAPAVERINE"
outputevents_44724,44724,"liver JP x2 combined"
inputevents_cv_44725,44725,"Hep B immune globuln"
outputevents_44727,44727,"replogle output"
inputevents_cv_44728,44728,"skin bag"
outputevents_44729,44729,"JP / Brain"
outputevents_44730,44730,"JP #1 R"
outputevents_44731,44731,"JP #2 L"
outputevents_44732,44732,"JP Site"
outputevents_43177,43177,"Chest Tubes Chest Tube"
outputevents_43178,43178,"Repogle Tube OGT"
inputevents_cv_43229,43229,"D10 bolus"
inputevents_cv_43230,43230,"Portagen"
inputevents_cv_43232,43232,"1/2 NS flush"
inputevents_cv_43233,43233,"TPN D10.5 with hep"
inputevents_cv_43235,43235,"contrast dye"
inputevents_cv_43238,43238,"Potassium Chl. Bolus"
outputevents_43239,43239,"Portagen NGT"
inputevents_cv_43241,43241,"Portagen 20 cal po"
inputevents_cv_43242,43242,"portagen"
outputevents_43244,43244,"NG out"
inputevents_cv_43319,43319,"Carnation Good Start"
inputevents_cv_43321,43321,"D14.5 lytes and hep"
inputevents_cv_43322,43322,"Lipid tubing change"
outputevents_43336,43336,"Penrose drain"
inputevents_cv_43346,43346,"tpn d13.5 with hepan"
outputevents_43348,43348,"urine output/kg"
inputevents_cv_43354,43354,"normal saline flushs"
outputevents_43355,43355,"urine/k/hr"
inputevents_cv_43356,43356,"Lt. upper CT"
inputevents_cv_43357,43357,"Rt. upper CT"
inputevents_cv_43364,43364,"kcl infusion"
outputevents_43365,43365,"urine output/kg/hr"
inputevents_cv_43366,43366,"ur.cc/kg/hr"
inputevents_cv_43367,43367,"Portagen NG"
inputevents_cv_43370,43370,"Portagen 24"
outputevents_43372,43372,"24hr urine output"
outputevents_43373,43373,"urine cc/kg/hr"
outputevents_43374,43374,"URINE CC?KG?HR"
outputevents_43379,43379,"URINECC/KG/HR"
outputevents_43380,43380,"urine outpt cc/kg/hr"
inputevents_cv_43381,43381,"cc/kg/hr"
outputevents_43386,43386,"BMFSPO+2HMF"
inputevents_cv_43387,43387,"Fentanyl bolus:"
inputevents_cv_43394,43394,"Similac"
inputevents_cv_43395,43395,"3/4 str Prosobee"
outputevents_43396,43396,"Spit"
inputevents_cv_43403,43403,"IV D10W BOLUS"
inputevents_cv_43406,43406,".45 NS"
inputevents_cv_43407,43407,"Rectal irrigation"
outputevents_43409,43409,"Ostomies Colostomy"
inputevents_cv_43424,43424,"PE20 FS PO"
inputevents_cv_43425,43425,"PE20 PG"
outputevents_43427,43427,"VP shunt drainage"
outputevents_43431,43431,"Urine cc/k/hr"
inputevents_cv_43432,43432,"Similac w/ iron"
inputevents_cv_43439,43439,"NG EAR 30cal"
inputevents_cv_43440,43440,"PO EAR30 cal"
outputevents_43442,43442,"g tube drainage"
inputevents_cv_43444,43444,"GT vent"
outputevents_43458,43458,"GT drainage"
outputevents_43462,43462,"urine"
outputevents_43463,43463,"BMFSNG+ 4 HMF"
inputevents_cv_43465,43465,"Alimentum 28 NG"
inputevents_cv_43466,43466,"Alimentum 28 po"
outputevents_43468,43468,"BMFSPO+ Promod+ HMF"
inputevents_cv_43469,43469,"PE24FSNG+Promod+HMF"
inputevents_cv_43471,43471,"D10 Bolus"
inputevents_cv_43472,43472,"ur/kg/hr"
inputevents_cv_43474,43474,"GT"
inputevents_cv_43475,43475,"Prosobee 20cal GT"
outputevents_43477,43477,"G Tube Drainage"
inputevents_cv_43485,43485,"Nutramagen"
inputevents_cv_43488,43488,"Portagen 20cal"
outputevents_43489,43489,"gastric Ph"
outputevents_43491,43491,"SPIT"
inputevents_cv_43497,43497,"PE24+2HMF NG"
inputevents_cv_43505,43505,"PE24NG+MCT+Promod"
inputevents_cv_43506,43506,"PE24NG+2MCT+Promod"
inputevents_cv_43508,43508,"ENFAMIL AR"
inputevents_cv_43509,43509,"ENFAMIL AR 28 cal"
inputevents_cv_43514,43514,"SIMILAC"
inputevents_cv_43515,43515,"NEOSURE 22"
inputevents_cv_43520,43520,"ml/kg/day"
outputevents_43522,43522,"Urine cc/kg/hr"
inputevents_cv_43526,43526,"ur/cc/kg/hr"
outputevents_43538,43538,"blood removed..."
inputevents_cv_43540,43540,"PN D10.5W"
inputevents_cv_43542,43542,"Pregestimil 22cal PO"
inputevents_cv_43547,43547,"urcc/kg/day"
inputevents_cv_43553,43553,"PE22 PO"
outputevents_43554,43554,"SPITS"
outputevents_43558,43558,"BMFSNG + 4HMF + MCT"
outputevents_43559,43559,"penrose drain\, abd."
outputevents_43567,43567,"GASTRIC ASPIRATION"
inputevents_cv_42221,42221,"ER CRYST"
outputevents_42222,42222,"NGT"
inputevents_cv_42223,42223,"ns w/40kcl"
inputevents_cv_42224,42224,"FARR 5 IN"
outputevents_42225,42225,"baker tube/contrast"
inputevents_cv_42230,42230,"NS W/40KCL"
inputevents_cv_42231,42231,"CRYST ANGIO"
inputevents_cv_42232,42232,"THYMOGLOBLIN"
inputevents_cv_42233,42233,"APROTININ 10\,000/100"
inputevents_cv_42234,42234,"HD REMOVAL"
inputevents_cv_42235,42235,"HUO ANGIO"
inputevents_cv_42238,42238,"CC7 CRYSTALLOIDS"
inputevents_cv_42239,42239,"CC7 PRBC"
inputevents_cv_42240,42240,"SOLUMEDROL DRIP"
inputevents_cv_42241,42241,".45NS & 1 AMP BICARB"
inputevents_cv_42242,42242,"ANGIO CRYSTALLOID"
inputevents_cv_42243,42243,"anti-thymocyte globu"
inputevents_cv_42244,42244,".45ns + 1 amp bicarb"
inputevents_cv_42245,42245,"CARIPORIDE STUDY"
inputevents_cv_42246,42246,"CISATRICARIUM CC/HR"
outputevents_42248,42248,"HD FLUID REMOVED"
inputevents_cv_42249,42249,"BRBPR"
inputevents_cv_42250,42250,"CC7 BRBPR"
inputevents_cv_42251,42251,"BUPIVICAINE/EPIDURAL"
outputevents_42253,42253,"or pleural tap"
outputevents_42254,42254,"hd out"
outputevents_42255,42255,"L Chest Tube #1"
outputevents_42256,42256,"L Chest Tube #2"
outputevents_42257,42257,"L Chest Tube #3"
outputevents_42258,42258,"L Chest Tube #4"
inputevents_cv_42259,42259,"lt plural ct bag"
inputevents_cv_42266,42266,"IV fluid Farr5"
inputevents_cv_42269,42269,"bile replacement"
outputevents_42270,42270,"Drain Out #3 Jejunostomy Tube"
inputevents_cv_42273,42273,"vasopressin unit/min"
inputevents_cv_42275,42275,"bile refeed"
outputevents_42276,42276,"angio output"
inputevents_cv_42277,42277,"insensible loss"
outputevents_42279,42279,"Drain Out #5 Pigtail"
inputevents_cv_42281,42281,"Ice chips"
inputevents_cv_42284,42284,"CISATRACURIUM DRIP"
inputevents_cv_42286,42286,"calicium gluc gtt"
inputevents_cv_44582,44582,"250 N/S 15MM NA PHOS"
inputevents_cv_44583,44583,"Pad change"
inputevents_cv_44585,44585,"Methylprednisolone"
inputevents_cv_44591,44591,"dialysate 4.25%"
outputevents_44592,44592,"ed output"
outputevents_44597,44597,"JP R AX"
inputevents_cv_44601,44601,"potass phosp 15mm"
inputevents_cv_44603,44603,"GI UNIT INTAKE"
inputevents_cv_44605,44605,"mushroom cath"
inputevents_cv_44607,44607,"NaAc7.5 st. water"
inputevents_cv_44609,44609,"Na Acetate/Heparin"
inputevents_cv_44610,44610,"BUPIVICAINE .1%"
outputevents_44612,44612,"Left Antecub Pouch"
inputevents_cv_44614,44614,"SterileH20/NaAcetate"
inputevents_cv_44616,44616,"k phos 30mmol"
outputevents_44622,44622,"JP 1&2"
outputevents_44623,44623,"PD drainage"
inputevents_cv_44625,44625,"KPHOS 15MMOL"
inputevents_cv_44628,44628,"tpn 21 with heprin"
inputevents_cv_44631,44631,"3/4str impact/fiber"
inputevents_cv_44633,44633,"ns boluses"
inputevents_cv_44635,44635,"D50% (50g/100cc)"
outputevents_44636,44636,"JP #1 & #2 to CLWS"
outputevents_44637,44637,"LUMBAR DRAIN"
inputevents_cv_44642,44642,"ER Intake"
outputevents_44643,44643,"ER Output"
inputevents_cv_44645,44645,"GO LYTLE"
inputevents_cv_44648,44648,"D5W + 150MEQ BICARB"
outputevents_44649,44649,"jejunostomy"
inputevents_cv_44653,44653,"OCTREOTIDE MCG/HR"
outputevents_44662,44662,"THARACENTESIS"
inputevents_cv_44667,44667,"floor iv intake"
inputevents_cv_44668,44668,"mucomist"
outputevents_44670,44670,"F10 JP OUTPUT"
outputevents_44671,44671,"OR NGT"
inputevents_cv_44673,44673,"EleCare"
inputevents_cv_44675,44675,"1/2 ST IMPACT/FIBER"
outputevents_44676,44676,"Drain Out #2 Lt Nephrostomy"
inputevents_cv_44679,44679,"Elecare 20 PO"
inputevents_cv_44683,44683,"floor crystalloid"
inputevents_cv_44688,44688,"c.o. injectate"
outputevents_44694,44694,"Drain Out #6 Jejunostomy Tube"
inputevents_cv_44695,44695,"40mEq in 500cc."
inputevents_cv_44696,44696,"SterileH2O+NaAcetate"
inputevents_cv_44697,44697,"NaAc w/hep/UAC"
inputevents_cv_44698,44698,"peritoneal dialysate"
inputevents_cv_44699,44699,"2/3 st impact /fiber"
outputevents_44700,44700,"RT THORACENTESIS"
inputevents_cv_44702,44702,"IVF IN ERCP"
inputevents_cv_44703,44703,"plueravac #2"
outputevents_44705,44705,"open chest drainage"
outputevents_44706,44706,"urine output"
inputevents_cv_44900,44900,"PD ouput"
outputevents_44901,44901,"Dialysis Removed"
inputevents_cv_44902,44902,"Plasma-Lyte"
inputevents_cv_44905,44905,"ed blood products"
outputevents_44906,44906,"gastric output"
inputevents_cv_44907,44907,"Barocat"
inputevents_cv_44908,44908,"free water po intake"
outputevents_44909,44909,"GASTRIC RESIDUAL"
outputevents_44911,44911,"urine output farr-10"
inputevents_cv_44912,44912,"pheresis."
outputevents_44913,44913,"rt para tap site"
outputevents_44914,44914,"OR output"
inputevents_cv_44915,44915,"D5LR 40K"
inputevents_cv_44916,44916,"Readi-CAT 2"
inputevents_cv_44917,44917,"Ascitic fluid OR"
inputevents_cv_44918,44918,"Rituximab"
inputevents_cv_44919,44919,"Plasmaphoresis"
outputevents_44920,44920,"Cardiac output"
outputevents_44921,44921,"left arm pouch"
inputevents_cv_44924,44924,"3/4str impact w/fib"
outputevents_44925,44925,"true urine"
inputevents_cv_44927,44927,"CRRT HEPARIN"
outputevents_44930,44930,"vomit"
outputevents_44931,44931,"Abdominal Tap"
inputevents_cv_44932,44932,"CC7 Intake"
outputevents_44933,44933,"biliary drain"
inputevents_cv_44934,44934,"mushroom catheter"
inputevents_cv_44936,44936,"mucomist 10000/250"
inputevents_cv_44937,44937,"MVI bag"
outputevents_44943,44943,"fluid removed dialys"
inputevents_cv_44949,44949,"gu irrigant"
inputevents_cv_44950,44950,"cc/cc replacement"
inputevents_cv_44952,44952,"OR Albumin"
inputevents_cv_44953,44953,"OR plasmalyte"
inputevents_cv_44954,44954,"OR CVVHDF"
outputevents_44956,44956,"RIGHT JP"
outputevents_44958,44958,"1/2strength respalor"
inputevents_cv_44960,44960,"go-lytly"
inputevents_cv_44962,44962,"40meq K"
inputevents_cv_44963,44963,"CALC GLUC"
inputevents_cv_44965,44965,"CC/CC REPLACEMENT"
inputevents_cv_44966,44966,"1/2NSS & 100 NAHCO3"
outputevents_44970,44970,"Cardiac Output"
inputevents_cv_44971,44971,"OGT"
inputevents_cv_44972,44972,"INTAKE from cc6"
outputevents_44973,44973,"percutanous drain"
outputevents_44974,44974,"OUTPUT from cc6"
inputevents_cv_44976,44976,"150meq Bicarb/1L D5W"
inputevents_cv_44979,44979,"500N/S 40meq K+"
inputevents_cv_44981,44981,"farr 2 po intake"
outputevents_44984,44984,"peritoneal tap"
inputevents_cv_44987,44987,"d5w NHCO3 150"
outputevents_44988,44988,"PACU output"
inputevents_cv_44990,44990,"acites"
outputevents_44992,44992,"g-tube dr/return"
outputevents_44995,44995,"j tube"
inputevents_cv_44999,44999,"Abdominal fluid"
outputevents_45000,45000,"pleuritic fluid"
inputevents_cv_45003,45003,"Left arm"
outputevents_45005,45005,"thorencentesis"
inputevents_cv_45012,45012,"Hemodiaylsis"
inputevents_cv_45020,45020,"RBC waste"
inputevents_cv_45021,45021,"Mushroom cath"
inputevents_cv_45023,45023,"methylprednisolone"
inputevents_cv_45024,45024,"Protonix 80mg/250cc"
inputevents_cv_45027,45027,"leeking skin bags"
inputevents_cv_45029,45029,"na bicarb"
inputevents_cv_45032,45032,"1/2str Impact"
inputevents_cv_45033,45033,"R Groin site"
inputevents_cv_45035,45035,"abdominal incision"
inputevents_cv_45037,45037,"CO"
inputevents_cv_45038,45038,"1/2 str. Nepro"
inputevents_cv_45041,45041,"RIGHT THORACENTISIS"
inputevents_cv_45046,45046,"menses"
inputevents_cv_45047,45047,"NA Phos"
inputevents_cv_45051,45051,"MARCAINE RIGHT"
inputevents_cv_42801,42801,"cell saver in or"
inputevents_cv_42802,42802,"VASOPRESSIN  CC/HR."
inputevents_cv_42804,42804,"ETOH Grams/hour"
inputevents_cv_42805,42805,"multivitamins"
outputevents_42809,42809,"Drain bag old CTsite"
outputevents_42810,42810,"angio urine out"
inputevents_cv_42811,42811,"Aprotinin cc/hr"
inputevents_cv_42812,42812,"betadine chest irrig"
inputevents_cv_42813,42813,"CYCLOSPORIN"
inputevents_cv_42814,42814,"3/4 str Impact w/fib"
inputevents_cv_42815,42815,"PERITONEAL FLUID"
outputevents_42816,42816,"R chest drain bag"
outputevents_42817,42817,"med drainage bag"
outputevents_42819,42819,"R pleural CT # 2"
inputevents_cv_42820,42820,"ed crystalloid"
inputevents_cv_42821,42821,"aprotinine"
outputevents_42822,42822,"DYALISIS OUT"
outputevents_42823,42823,"Drain Out #7 Jackson Pratt"
outputevents_42824,42824,"Drain Out #8 Jackson Pratt"
inputevents_cv_42825,42825,"farr2"
inputevents_cv_42826,42826,"10mEqK/100cc"
inputevents_cv_42827,42827,"D5W/20GM CA GLU"
inputevents_cv_42830,42830,"OR CELL SAVER"
inputevents_cv_42832,42832,"albumin 12.5%"
inputevents_cv_42833,42833,"1/2 STR.CRITICARE HN"
outputevents_42834,42834,"right pleural 3"
inputevents_cv_42836,42836,"ANGIO IVF"
outputevents_42837,42837,"NGT RESIDUAL"
inputevents_cv_42841,42841,"vp shunt"
inputevents_cv_42844,42844,"NS fluid bolus"
inputevents_cv_42848,42848,"sodium bicarb"
inputevents_cv_42849,42849,"hemovac"
outputevents_42851,42851,"RIGHT SUBDURAL DRAIN"
inputevents_cv_42856,42856,"CALCIUM GLUGOANTE"
inputevents_cv_42857,42857,"SODIUM BICARBOANTE"
outputevents_42859,42859,"ANGIO URINE"
inputevents_cv_42862,42862,"Fendolapam"
inputevents_cv_42864,42864,"ER CRYSTALLOID"
inputevents_cv_42866,42866,"cell saver in OR"
outputevents_42867,42867,"contrast via ngt"
outputevents_42869,42869,"JP LEFT LEG #2"
outputevents_42871,42871,"Drain Out #2 JP Medial"
outputevents_42873,42873,"JP LEFT"
inputevents_cv_42875,42875,"cc6 ivf"
outputevents_42877,42877,"LEFT PLEURAL EFFUSIN"
inputevents_cv_42878,42878,"IR IN"
outputevents_42880,42880,"IR OUTPUT"
outputevents_42881,42881,"Drain Out #2 Pericardial"
inputevents_cv_42886,42886,"NS CT IRRIGATION"
inputevents_cv_42888,42888,"D5W 10%ALCOHOL"
outputevents_42891,42891,"net hourly output"
inputevents_cv_42895,42895,"MANNITOL 20 %."
inputevents_cv_42896,42896,"NS 150MEQ SOD BICARB"
inputevents_cv_42898,42898,"D5W 20GMS CA GLUC"
inputevents_cv_42899,42899,"FLUCONAZOLE"
inputevents_cv_42902,42902,"right femerol"
outputevents_42904,42904,"ABD TAP"
inputevents_cv_42908,42908,"NS W/ 20 GM CAGLUC"
inputevents_cv_42913,42913,"angio"
inputevents_cv_42914,42914,"Total IV"
inputevents_cv_42916,42916,"calcium gluc"
inputevents_cv_42917,42917,"D5W/CAGLU 40GMS"
inputevents_cv_42920,42920,"EW FLUID"
inputevents_cv_42921,42921,"d5 .225 with 20meq l"
inputevents_cv_42924,42924,"IR CRYST."
inputevents_cv_42925,42925,"L CT SITE"
outputevents_42928,42928,"HEMODIALYSIS."
inputevents_cv_42931,42931,"HD in"
inputevents_cv_42932,42932,"10% alcohol"
inputevents_cv_42933,42933,"XYGRIS"
inputevents_cv_42935,42935,"CT # 6 & # 2 RT"
inputevents_cv_42939,42939,"1/4ns w 100meqnahco3"
inputevents_cv_42941,42941,"I.R. EBL"
inputevents_cv_42942,42942,"I.R. intake"
inputevents_cv_42944,42944,"dextran"
outputevents_42945,42945,"Drain Out #3 JP Lateral"
inputevents_cv_42947,42947,"ER in"
inputevents_cv_42948,42948,"CONTRAST VIA NG/FT"
outputevents_42951,42951,"t-tube right"
inputevents_cv_42954,42954,"Angio IN"
inputevents_cv_42955,42955,"PLASMAKYTE"
outputevents_42957,42957,"Angio OUT"
inputevents_cv_42959,42959,"FS PROBALANCE"
inputevents_cv_42965,42965,"xigris mcg/kg/hr"
inputevents_cv_42967,42967,"Nicardipine (mg/h)"
outputevents_42968,42968,"J Tube Flush"
inputevents_cv_42971,42971,"saturated chux pad"
outputevents_42972,42972,"HEMODIALYSIS OFF"
inputevents_cv_42975,42975,"DEXTRAN DRIP"
inputevents_cv_42976,42976,"CATH LAB"
inputevents_cv_42978,42978,"D5LR 20KCL"
inputevents_cv_42979,42979,"NS w/30mmol Kphos"
